Subject,Accuracy,Cross-Return,Horizontal-Vertical
65,1,Return,Horizontal
65,1,Return,Horizontal
65,1,Return,Horizontal
65,1,Return,Vertical
65,1,Return,Horizontal
65,1,Return,Vertical
65,1,Return,Vertical
65,1,Return,Horizontal
65,1,Return,Vertical
65,1,Return,Vertical
65,1,Return,Horizontal
65,1,Return,Vertical
65,1,Return,Vertical
65,1,Return,Vertical
65,1,Return,Horizontal
65,1,Return,Vertical
65,1,Return,Horizontal
65,1,Return,Horizontal
65,1,Return,Vertical
65,1,Return,Horizontal
65,1,Return,Vertical
65,1,Return,Horizontal
65,1,Return,Horizontal
65,1,Return,Vertical
65,1,Return,Vertical
65,0,Return,Horizontal
65,1,Return,Vertical
65,1,Return,Horizontal
65,1,Return,Horizontal
65,1,Return,Horizontal
65,1,Return,Horizontal
65,1,Return,Horizontal
65,1,Return,Vertical
65,1,Return,Horizontal
65,1,Return,Horizontal
65,1,Return,Horizontal
66,1,Cross,Horizontal
66,1,Cross,Horizontal
66,1,Cross,Horizontal
66,1,Cross,Vertical
66,1,Cross,Vertical
66,0,Cross,Horizontal
66,0,Cross,Horizontal
66,1,Cross,Vertical
66,1,Cross,Horizontal
66,1,Cross,Vertical
66,1,Cross,Horizontal
66,1,Cross,Vertical
66,1,Cross,Horizontal
66,1,Cross,Horizontal
66,1,Cross,Vertical
66,1,Cross,Horizontal
66,1,Cross,Vertical
66,0,Cross,Horizontal
66,1,Cross,Horizontal
66,1,Cross,Vertical
66,1,Cross,Horizontal
66,1,Cross,Horizontal
66,1,Cross,Horizontal
66,1,Cross,Vertical
66,1,Cross,Vertical
66,1,Cross,Horizontal
66,1,Cross,Vertical
66,1,Cross,Vertical
66,0,Cross,Horizontal
66,1,Cross,Vertical
66,1,Cross,Vertical
66,1,Cross,Horizontal
66,1,Cross,Horizontal
66,1,Cross,Horizontal
66,1,Cross,Horizontal
66,1,Cross,Vertical
66,1,Cross,Horizontal
66,1,Cross,Vertical
66,0,Cross,Horizontal
66,1,Cross,Vertical
66,0,Cross,Horizontal
66,1,Cross,Vertical
66,1,Cross,Horizontal
66,1,Cross,Horizontal
66,1,Cross,Vertical
66,1,Cross,Vertical
66,0,Cross,Vertical
66,1,Cross,Horizontal
66,1,Cross,Horizontal
66,1,Cross,Vertical
66,1,Cross,Vertical
66,1,Cross,Vertical
66,1,Cross,Vertical
66,1,Cross,Vertical
66,1,Cross,Vertical
66,1,Cross,Horizontal
66,1,Cross,Horizontal
66,1,Cross,Vertical
66,1,Cross,Vertical
66,1,Cross,Vertical
66,1,Cross,Vertical
66,1,Cross,Vertical
66,1,Cross,Horizontal
66,1,Cross,Horizontal
66,1,Return,Vertical
66,1,Return,Vertical
66,1,Return,Horizontal
66,1,Return,Horizontal
66,1,Return,Vertical
66,0,Return,Vertical
66,1,Return,Vertical
66,1,Return,Horizontal
66,1,Return,Horizontal
66,1,Return,Vertical
66,1,Return,Vertical
66,1,Return,Horizontal
66,1,Return,Vertical
66,1,Return,Horizontal
66,1,Return,Horizontal
66,1,Return,Vertical
66,1,Return,Vertical
66,1,Return,Horizontal
66,1,Return,Horizontal
66,1,Return,Vertical
66,1,Return,Horizontal
66,1,Return,Horizontal
66,1,Return,Horizontal
66,1,Return,Vertical
66,1,Return,Horizontal
66,1,Return,Horizontal
66,1,Return,Horizontal
66,1,Return,Vertical
66,1,Return,Horizontal
66,1,Return,Vertical
66,1,Return,Horizontal
66,1,Return,Horizontal
66,1,Return,Horizontal
66,1,Return,Vertical
66,1,Return,Vertical
66,1,Return,Horizontal
66,1,Return,Vertical
66,1,Return,Horizontal
66,1,Return,Horizontal
66,1,Return,Horizontal
66,1,Return,Horizontal
66,1,Return,Vertical
66,1,Return,Horizontal
66,1,Return,Horizontal
66,1,Return,Vertical
66,1,Return,Vertical
66,1,Return,Vertical
66,1,Return,Horizontal
66,1,Return,Horizontal
66,1,Return,Vertical
66,1,Return,Vertical
66,1,Return,Horizontal
66,1,Return,Vertical
66,1,Return,Vertical
66,1,Return,Horizontal
66,1,Return,Vertical
66,1,Return,Horizontal
66,1,Return,Vertical
66,1,Return,Vertical
66,1,Return,Vertical
66,1,Return,Horizontal
66,1,Return,Vertical
66,1,Return,Vertical
66,1,Return,Vertical
67,1,Cross,Horizontal
67,1,Cross,Vertical
67,1,Cross,Horizontal
67,1,Cross,Vertical
67,1,Cross,Horizontal
67,1,Cross,Vertical
67,1,Cross,Vertical
67,1,Cross,Horizontal
67,1,Cross,Horizontal
67,1,Cross,Horizontal
67,1,Cross,Vertical
67,1,Cross,Vertical
67,1,Cross,Horizontal
67,1,Cross,Horizontal
67,1,Cross,Vertical
67,1,Cross,Vertical
67,1,Cross,Vertical
67,1,Cross,Vertical
67,1,Cross,Vertical
67,1,Cross,Horizontal
67,1,Cross,Vertical
67,1,Cross,Vertical
67,1,Cross,Horizontal
67,1,Cross,Horizontal
67,0,Cross,Horizontal
67,1,Cross,Vertical
67,1,Cross,Vertical
67,1,Cross,Horizontal
67,1,Cross,Horizontal
67,1,Cross,Vertical
67,1,Cross,Horizontal
67,1,Cross,Vertical
67,1,Cross,Horizontal
67,1,Cross,Horizontal
67,1,Cross,Vertical
67,1,Cross,Vertical
67,1,Cross,Horizontal
67,1,Cross,Horizontal
67,1,Cross,Horizontal
67,1,Cross,Horizontal
67,1,Cross,Vertical
67,1,Cross,Vertical
67,1,Cross,Vertical
67,1,Cross,Horizontal
67,1,Cross,Vertical
67,1,Cross,Horizontal
67,1,Cross,Horizontal
67,1,Cross,Vertical
67,1,Cross,Vertical
67,1,Cross,Vertical
67,1,Cross,Horizontal
67,1,Cross,Horizontal
67,0,Cross,Vertical
67,1,Cross,Horizontal
67,1,Cross,Horizontal
67,1,Cross,Horizontal
67,1,Cross,Vertical
67,1,Cross,Horizontal
67,1,Cross,Horizontal
67,1,Cross,Horizontal
67,1,Cross,Vertical
67,1,Cross,Vertical
67,1,Cross,Vertical
67,1,Cross,Vertical
67,1,Return,Vertical
67,1,Return,Horizontal
67,1,Return,Vertical
67,1,Return,Vertical
67,1,Return,Vertical
67,1,Return,Horizontal
67,1,Return,Horizontal
67,0,Return,Vertical
67,1,Return,Horizontal
67,1,Return,Vertical
67,1,Return,Vertical
67,1,Return,Vertical
67,1,Return,Horizontal
67,1,Return,Horizontal
67,1,Return,Horizontal
67,1,Return,Horizontal
67,1,Return,Horizontal
67,1,Return,Horizontal
67,1,Return,Horizontal
67,1,Return,Vertical
67,1,Return,Horizontal
67,1,Return,Vertical
67,1,Return,Vertical
67,1,Return,Horizontal
67,1,Return,Horizontal
67,1,Return,Vertical
67,1,Return,Horizontal
67,1,Return,Vertical
67,1,Return,Vertical
67,1,Return,Horizontal
67,1,Return,Vertical
67,1,Return,Vertical
67,0,Return,Horizontal
67,1,Return,Vertical
67,1,Return,Vertical
67,1,Return,Vertical
67,1,Return,Horizontal
67,1,Return,Horizontal
67,1,Return,Vertical
67,1,Return,Horizontal
67,1,Return,Vertical
67,1,Return,Horizontal
67,0,Return,Vertical
67,1,Return,Horizontal
67,1,Return,Horizontal
67,1,Return,Horizontal
67,1,Return,Vertical
67,1,Return,Horizontal
