Subject,Accuracy,Motion Direction,Movement Type
100,1,Horizontal,Return
100,1,Horizontal,Return
100,1,Horizontal,Return
100,1,Horizontal,Return
100,1,Vertical,Return
100,1,Vertical,Return
100,1,Horizontal,Return
100,1,Vertical,Return
100,1,Vertical,Return
100,1,Horizontal,Return
100,1,Vertical,Return
100,1,Vertical,Return
100,1,Horizontal,Return
100,1,Vertical,Return
100,1,Vertical,Return
100,1,Vertical,Return
100,1,Vertical,Return
